id,universitySlug,nameFa,category,url,relation,sourceUrl,evidence,lastVerified
isfahan-discovery-system-f70c57b97845,isfahan,کتابخانه مرکزی دانشگاه اصفهان | شیوه نامه نگارش پایان نامه/ رساله,library,https://library.ui.ac.ir/%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D9%86%DA%AF%D8%A7%D8%B1%D8%B4-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87%E2%81%84-%D8%B1%D8%B3%D8%A7%D9%84%D9%87,research-portal-discovery,https://library.ui.ac.ir/%d8%a2%db%8c%db%8c%d9%86-%d9%86%d8%a7%d9%85%d9%87-%d9%87%d8%a7-%d9%88-%d9%81%d8%b1%d9%85-%d9%87%d8%a7-%d8%ac%d9%87%d8%aa-%d9%84%db%8c%d9%86%da%a9,verified,2026-08-11
isfahan-discovery-system-716b02d561e8,isfahan,کتابخانه مرکزی دانشگاه اصفهان | حوزه موضوعی پایان نامه ها جهت ثبت در صفحه تصویب نامه لاتین,library,https://library.ui.ac.ir/%D8%AD%D9%88%D8%B2%D9%87-%D9%85%D9%88%D8%B6%D9%88%D8%B9%DB%8C-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7-%D8%AC%D9%87%D8%AA-%D8%AB%D8%A8%D8%AA-%D8%AF%D8%B1-%D8%B5%D9%81%D8%AD%D9%87-%D8%AA%D8%B5%D9%88%DB%8C%D8%A8-%D9%86%D8%A7%D9%85%D9%87-%D9%84%D8%A7%D8%AA%DB%8C%D9%86,research-portal-discovery,https://library.ui.ac.ir/%d8%a2%db%8c%db%8c%d9%86-%d9%86%d8%a7%d9%85%d9%87-%d9%87%d8%a7-%d9%88-%d9%81%d8%b1%d9%85-%d9%87%d8%a7-%d8%ac%d9%87%d8%aa-%d9%84%db%8c%d9%86%da%a9,verified,2026-08-11
isfahan-discovery-system-ae99900d72ab,isfahan,کتابخانه مرکزی دانشگاه اصفهان | تهیه سی دی پایان نامه/رساله و تحویل به بخش پایان نامه ها,library,https://library.ui.ac.ir/%D8%AA%D9%87%DB%8C%D9%87-%D8%B3%DB%8C-%D8%AF%DB%8C-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87%E2%81%84%D8%B1%D8%B3%D8%A7%D9%84%D9%87-%D9%88-%D8%AA%D8%AD%D9%88%DB%8C%D9%84-%D8%A8%D9%87-%D8%A8%D8%AE%D8%B4-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,research-portal-discovery,https://library.ui.ac.ir/%d8%a2%db%8c%db%8c%d9%86-%d9%86%d8%a7%d9%85%d9%87-%d9%87%d8%a7-%d9%88-%d9%81%d8%b1%d9%85-%d9%87%d8%a7-%d8%ac%d9%87%d8%aa-%d9%84%db%8c%d9%86%da%a9,verified,2026-08-11
isfahan-discovery-system-4e191942eb01,isfahan,کتابخانه مرکزی دانشگاه اصفهان | دریافت قالب پایان نامه مقطع دکتری,library,https://library.ui.ac.ir/%D8%AF%D8%B1%DB%8C%D8%A7%D9%81%D8%AA-%D9%82%D8%A7%D9%84%D8%A8-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%82%D8%B7%D8%B9-%D8%AF%DA%A9%D8%AA%D8%B1%DB%8C,research-portal-discovery,https://library.ui.ac.ir/%d8%a2%db%8c%db%8c%d9%86-%d9%86%d8%a7%d9%85%d9%87-%d9%87%d8%a7-%d9%88-%d9%81%d8%b1%d9%85-%d9%87%d8%a7-%d8%ac%d9%87%d8%aa-%d9%84%db%8c%d9%86%da%a9,verified,2026-08-11
isfahan-discovery-system-54edcb215c3d,isfahan,کتابخانه مرکزی دانشگاه اصفهان | دریافت قالب پایان نامه مقطع کارشناسی ارشد,library,https://library.ui.ac.ir/%D8%AF%D8%B1%DB%8C%D8%A7%D9%81%D8%AA-%D9%82%D8%A7%D9%84%D8%A8-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%85%D9%82%D8%B7%D8%B9-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C-%D8%A7%D8%B1%D8%B4%D8%AF,research-portal-discovery,https://library.ui.ac.ir/%d8%a2%db%8c%db%8c%d9%86-%d9%86%d8%a7%d9%85%d9%87-%d9%87%d8%a7-%d9%88-%d9%81%d8%b1%d9%85-%d9%87%d8%a7-%d8%ac%d9%87%d8%aa-%d9%84%db%8c%d9%86%da%a9,verified,2026-08-11
isfahan-discovery-system-b7d0597d9d68,isfahan,معاونت پژوهش و فناوری | آیین نامه های نشریات,journals,https://research.ui.ac.ir/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA,research-portal-discovery,https://research.ui.ac.ir/,verified,2026-08-11
iasbs-discovery-system-3ce64811cd6e,iasbs,Institute for Advanced Studies in Basic Sciences (IASBS),research,https://iasbs.ac.ir/news-conference?id=871&is-news=1,research-portal-discovery,https://iasbs.ac.ir/,verified,2026-08-11
allameh-discovery-system-c1cfc1a86c65,allameh,سامانه‌های مرتبط با مرکز ارتباط با جامعه و صنعت - معاونت پژوهشی دانشگاه,industry,https://research.atu.ac.ir/fa/page/11034/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%87%D8%A7%DB%8C-%D9%85%D8%B1%D8%AA%D8%A8%D8%B7-%D8%A8%D8%A7-%D9%85%D8%B1%DA%A9%D8%B2-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7-%D8%A8%D8%A7-%D8%AC%D8%A7%D9%85%D8%B9%D9%87-%D9%88-%D8%B5%D9%86%D8%B9%D8%AA,research-portal-discovery,https://research.atu.ac.ir/fa,verified,2026-08-11
allameh-discovery-system-7e3b948acdcc,allameh,پایان نامه,library,https://library.atu.ac.ir/fa/tag/12145/%D9%BE%D8%A7%DB%8C%D8%A7%D9%86+%D9%86%D8%A7%D9%85%D9%87,research-portal-discovery,https://library.atu.ac.ir/fa/page/10877/%D8%B4%D8%B1%D8%A7%DB%8C%D8%B7-%D8%AA%D8%B3%D9%88%DB%8C%D9%87-%D8%AD%D8%B3%D8%A7%D8%A8-%D9%88-%D8%AA%D8%AD%D9%88%DB%8C%D9%84-%D8%BA%DB%8C%D8%B1%D8%AD%D8%B6%D9%88%D8%B1%DB%8C-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%B1%D8%B3%D8%A7%D9%84%D9%87-%D8%A8%D9%87-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D9%88-%D9%85%D8%B1%DA%A9%D8%B2-%D8%A7%D8%B3%D9%86%D8%A7%D8%AF,verified,2026-08-11
allameh-discovery-system-8cbbce08faa3,allameh,تبدیل پایان نامه و رساله به کتاب,research,https://research.atu.ac.ir/fa/form/7/%D8%AA%D8%A8%D8%AF%DB%8C%D9%84-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%88-%D8%B1%D8%B3%D8%A7%D9%84%D9%87-%D8%A8%D9%87-%DA%A9%D8%AA%D8%A7%D8%A8,research-portal-discovery,https://research.atu.ac.ir/fa,verified,2026-08-11
allameh-discovery-system-413332cd83f6,allameh,شرایط تسویه‌حساب و تحویل غیرحضوری پایان‌نامه/ رساله به کتابخانه مرکزی و مرکز اسناد - کتابخانه مرکزی و مرکز اسناد دانشگاه,library,https://library.atu.ac.ir/fa/page/10877/%D8%B4%D8%B1%D8%A7%DB%8C%D8%B7-%D8%AA%D8%B3%D9%88%DB%8C%D9%87-%D8%AD%D8%B3%D8%A7%D8%A8-%D9%88-%D8%AA%D8%AD%D9%88%DB%8C%D9%84-%D8%BA%DB%8C%D8%B1%D8%AD%D8%B6%D9%88%D8%B1%DB%8C-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%B1%D8%B3%D8%A7%D9%84%D9%87-%D8%A8%D9%87-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D9%88-%D9%85%D8%B1%DA%A9%D8%B2-%D8%A7%D8%B3%D9%86%D8%A7%D8%AF,research-portal-discovery,https://library.atu.ac.ir/fa,verified,2026-08-11
shahid-bahonar-kerman-discovery-system-23e7ad5cfc0f,shahid-bahonar-kerman,راهنمای نگارش پایان نامه و رساله - گروه تحصیلات تکمیلی,research,https://hiedu.uk.ac.ir/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D9%86%DA%AF%D8%A7%D8%B1%D8%B4-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%88-%D8%B1%D8%B3%D8%A7%D9%84%D9%87,research-portal-discovery,https://uk.ac.ir/,verified,2026-08-11
urmia-discovery-system-d3092ca22c20,urmia,راه اندازی سامانه پژوهشیار,research,https://pajuheshi.urmia.ac.ir/fa/news/13918/%D8%B1%D8%A7%D9%87-%D8%A7%D9%86%D8%AF%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C%D8%A7%D8%B1-,research-portal-discovery,https://pajuheshi.urmia.ac.ir/fa,verified,2026-08-11
urmia-discovery-system-85deb6f3998e,urmia,دانلودها - پایان نامه رساله تقاضا محور,research,https://pajuheshi.urmia.ac.ir/fa/download/category/370/%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%B1%D8%B3%D8%A7%D9%84%D9%87-%D8%AA%D9%82%D8%A7%D8%B6%D8%A7-%D9%85%D8%AD%D9%88%D8%B1,research-portal-discovery,https://pajuheshi.urmia.ac.ir/fa/download/category/369,verified,2026-08-11
urmia-discovery-system-6b689f3dbc40,urmia,تیپ قرارداد حمایت از پایان نامه خام - معاونت پژوهش و فن‌آوری,research,https://pajuheshi.urmia.ac.ir/fa/download/2751/%D8%AA%DB%8C%D9%BE-%D9%82%D8%B1%D8%A7%D8%B1%D8%AF%D8%A7%D8%AF-%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D8%A7%D8%B2-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%AE%D8%A7%D9%85,research-portal-discovery,https://pajuheshi.urmia.ac.ir/fa/download/category/369,verified,2026-08-11
urmia-discovery-system-865ae7b11cd1,urmia,راهنمای ثبت TRL در سامانه ایران تک هاب - معاونت پژوهش و فن‌آوری,research,https://pajuheshi.urmia.ac.ir/fa/download/2426/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AB%D8%A8%D8%AA-trl-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D8%AA%DA%A9-%D9%87%D8%A7%D8%A8,research-portal-discovery,https://pajuheshi.urmia.ac.ir/fa/download/category/325,verified,2026-08-11
semnan-discovery-system-bc0ac25a5e8c,semnan,راهنمای تسویه حساب پایان نامه برای دانشجویانی که دفاع و ارسال پایان نامه آنها خارج از سامانه گلستان می باشد. | کتابخانه مرکزی و مرکز اسناد دانشگاه سمنان,library,https://lib.semnan.ac.ir/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AA%D8%B3%D9%88%DB%8C%D9%87-%D8%AD%D8%B3%D8%A7%D8%A8-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86%DB%8C-%DA%A9%D9%87-%D8%AF%D9%81%D8%A7%D8%B9-%D9%88-%D8%A7%D8%B1%D8%B3%D8%A7%D9%84-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%A2%D9%86%D9%87%D8%A7-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%A7%D8%B2-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86-%D9%85%DB%8C-%D8%A8%D8%A7%D8%B4%D8%AF%C2%B7,research-portal-discovery,https://lib.semnan.ac.ir/,verified,2026-08-11
semnan-discovery-system-3bf2d09e8e02,semnan,درخشش دانشکده مهندسی مکانیک دانشگاه سمنان؛ پایان‌نامه دانشجوی کارشناسی برگزیده انجمن مهندسان مکانیک ایران شد | معاونت پژوهش و فناوری دانشگاه سمنان,research,https://research.semnan.ac.ir/%D9%87%D9%85%D9%87-%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1/%D8%AF%D8%B1%D8%AE%D8%B4%D8%B4-%D8%AF%D8%A7%D9%86%D8%B4%DA%A9%D8%AF%D9%87-%D9%85%D9%87%D9%86%D8%AF%D8%B3%DB%8C-%D9%85%DA%A9%D8%A7%D9%86%DB%8C%DA%A9-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B3%D9%85%D9%86%D8%A7%D9%86%D8%9B-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%E2%80%8C%D9%86%D8%A7%D9%85%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%DB%8C%D8%AF%D9%87-%D8%A7%D9%86%D8%AC%D9%85%D9%86-%D9%85%D9%87%D9%86%D8%AF%D8%B3%D8%A7%D9%86-%D9%85%DA%A9%D8%A7%D9%86%DB%8C%DA%A9-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D8%B4%D8%AF,research-portal-discovery,https://research.semnan.ac.ir/,verified,2026-08-11
semnan-discovery-system-d91b3b30a4cf,semnan,نشریات علمی | معاونت پژوهش و فناوری دانشگاه سمنان,journals,https://research.semnan.ac.ir/%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C,research-portal-discovery,https://research.semnan.ac.ir/,verified,2026-08-11
semnan-discovery-system-e57e37311228,semnan,سامانه ایده ها و نیازها (نان) | معاونت پژوهش و فناوری دانشگاه سمنان,research,https://research.semnan.ac.ir/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A7%DB%8C%D8%AF%D9%87-%D9%87%D8%A7-%D9%88-%D9%86%DB%8C%D8%A7%D8%B2%D9%87%D8%A7-(%D9%86%D8%A7%D9%86),research-portal-discovery,https://research.semnan.ac.ir/,verified,2026-08-11
semnan-discovery-system-1474d6379c52,semnan,اداره نشریات | اداره چاپ و انتشارات دانشگاه سمنان,journals,https://publication.semnan.ac.ir/,research-portal-discovery,https://research.semnan.ac.ir/,verified,2026-08-11
sistan-baluchestan-discovery-system-e5115c5f871d,sistan-baluchestan,مراحل نگارش و ثبت پایان نامه و رساله در سامانه بهستان و ایرانداک > دانشگاه سیستان و بلوچستان,research,https://www.usb.ac.ir/News/ID/23343,research-portal-discovery,https://www.usb.ac.ir/,verified,2026-08-11
sistan-baluchestan-discovery-system-f5851c514431,sistan-baluchestan,دانشگاه سیستان و بلوچستان > آموزش > تحصیلات تکمیلی > قوانین نگارش پایان نامه,research,https://www.usb.ac.ir/%D8%A2%D9%85%D9%88%D8%B2%D8%B4/%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%D8%A7%D8%AA-%D8%AA%DA%A9%D9%85%DB%8C%D9%84%DB%8C/%D9%82%D9%88%D8%A7%D9%86%DB%8C%D9%86-%D9%86%DA%AF%D8%A7%D8%B1%D8%B4-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87,research-portal-discovery,https://www.usb.ac.ir/,verified,2026-08-11
sistan-baluchestan-discovery-system-d0bd34d13b66,sistan-baluchestan,حمایت از طرح و پایان نامه ها,research,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D8%AF%D9%81%D8%AA%D8%B1-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7-%D8%A8%D8%A7-%D8%B5%D9%86%D8%B9%D8%AA/%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D8%A7%D8%B2-%D8%B7%D8%B1%D8%AD-%D9%88-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,research-portal-discovery,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C-%D9%88-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C/%D9%81%D8%B1%D9%85-%D9%87%D8%A7,verified,2026-08-11
sistan-baluchestan-discovery-system-d09307d8f7e4,sistan-baluchestan,بخش نامه ها، نشریات و آیین نامه ها,journals,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D8%B7%D8%B1%D8%AD-%D9%88-%D8%AA%D9%88%D8%B3%D8%B9%D9%87/%D8%B3%D8%A7%DB%8C%D8%B1-%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA/%D8%A8%D8%AE%D8%B4-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D9%88-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,research-portal-discovery,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C-%D9%88-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C/%D9%81%D8%B1%D9%85-%D9%87%D8%A7,verified,2026-08-11
sistan-baluchestan-discovery-system-4dff1d69f4b5,sistan-baluchestan,سامانه قوانین و مقررات (آئین نامه‌ها، فرایندها، فرم‌ها، راهنماها),research,https://www.usb.ac.ir/academics/process,research-portal-discovery,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C-%D9%88-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C/%D9%81%D8%B1%D9%85-%D9%87%D8%A7,verified,2026-08-11
yazd-discovery-system-3e10833660e2,yazd,دانشگاه یزد - پژوهشکده سامانه‌های هوشمند,research,https://yazd.ac.ir/offices/research/deputy/technology/sections/centers/institutes/intelligent/introduction,research-portal-discovery,https://yazd.ac.ir/offices/research/home/introduction,verified,2026-08-11
yazd-discovery-system-6d95bfb64d3c,yazd,هسته علمی سامانه‌های پشتیبان در توسعه سلامت,research,https://yazd.ac.ir/offices/research/deputy/research/core/sshd,research-portal-discovery,https://yazd.ac.ir/offices/research/deputy/research/journal,verified,2026-08-11
yazd-discovery-system-f63e4d8831da,yazd,دانشگاه یزد - قوانین نگارش پایان‌نامه,research,https://yazd.ac.ir/offices/educational/deputy/graduate/information/thesis,research-portal-discovery,https://yazd.ac.ir/offices/research/home/introduction,verified,2026-08-11
yazd-discovery-system-8c516add9cb1,yazd,دانشگاه یزد - اداره نشریات علمی و انتشارات,journals,https://yazd.ac.ir/offices/research/deputy/publications/introduction,research-portal-discovery,https://yazd.ac.ir/offices/research/home/introduction,verified,2026-08-11
mohaghegh-ardabili-discovery-system-d91166374ef6,mohaghegh-ardabili,سامانه آزمون زبان,research,https://services.uma.ac.ir/lpt,research-portal-discovery,https://uma.ac.ir/find.php?item=8.270.2596.fa,verified,2026-08-11
kashan-discovery-system-d3c28135125f,kashan,فراخوان حمایت از پایان نامه های تحصیلات تکمیلی,research,https://research.kashanu.ac.ir/fa/news/21756/%D9%81%D8%B1%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D8%A7%D8%B2-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%D8%A7%D8%AA-%D8%AA%DA%A9%D9%85%DB%8C%D9%84%DB%8C,research-portal-discovery,https://research.kashanu.ac.ir/fa,verified,2026-08-11
shahrekord-discovery-system-981cdde681cd,shahrekord,حمایت شرکت فولاد مباركه از رساله‌ها و پايان نامه‌هاي مقاطع كارشناسي ارشد و دكتري دانشجويان دانشگاه شهركرد,research,https://www.sku.ac.ir/Vice-President/research/News/5708/%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D8%B4%D8%B1%DA%A9%D8%AA-%D9%81%D9%88%D9%84%D8%A7%D8%AF-%D9%85%D8%A8%D8%A7%D8%B1%D9%83%D9%87-%D8%A7%D8%B2-%D8%B1%D8%B3%D8%A7%D9%84%D9%87%E2%80%8C%D9%87%D8%A7-%D9%88-%D9%BE%D8%A7%D9%8A%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87%E2%80%8C%D9%87%D8%A7%D9%8A-%D9%85%D9%82%D8%A7%D8%B7%D8%B9-%D9%83%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3%D9%8A-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%88-%D8%AF%D9%83%D8%AA%D8%B1%D9%8A-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%D9%8A%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B4%D9%87%D8%B1%D9%83%D8%B1%D8%AF,research-portal-discovery,https://www.sku.ac.ir/Vice-President/research,verified,2026-08-11
shahrekord-discovery-system-0953e1b0030f,shahrekord,کارگاه فتوشاپ، طراحی و صفحه آرایی نشریات دانشگاهی,journals,https://sku.ac.ir/Vice-President/cultural/News/4227/%DA%A9%D8%A7%D8%B1%DA%AF%D8%A7%D9%87-%D9%81%D8%AA%D9%88%D8%B4%D8%A7%D9%BE%D8%8C-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%88-%D8%B5%D9%81%D8%AD%D9%87-%D8%A2%D8%B1%D8%A7%DB%8C%DB%8C-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C,research-portal-discovery,https://sku.ac.ir/,verified,2026-08-11
shahrekord-discovery-system-4d9e04b829f9,shahrekord,برگزاری کارگاه روزنامه نگاری و مقاله نویسی مصوب شورای مرکزی ناظر بر نشریات دانشگاهی,journals,https://sku.ac.ir/Vice-President/cultural/News/4226/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%DA%A9%D8%A7%D8%B1%DA%AF%D8%A7%D9%87-%D8%B1%D9%88%D8%B2%D9%86%D8%A7%D9%85%D9%87-%D9%86%DA%AF%D8%A7%D8%B1%DB%8C-%D9%88-%D9%85%D9%82%D8%A7%D9%84%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D9%85%D8%B5%D9%88%D8%A8-%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D9%85%D8%B1%DA%A9%D8%B2%DB%8C-%D9%86%D8%A7%D8%B8%D8%B1-%D8%A8%D8%B1-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C,research-portal-discovery,https://sku.ac.ir/,verified,2026-08-11
shahrekord-discovery-system-f9c05de4abdd,shahrekord,کلاسهای درسی تابستان (ورود به سامانه),research,https://sku.ac.ir/Announcement/7170/%DA%A9%D9%84%D8%A7%D8%B3%D9%87%D8%A7%DB%8C-%D8%AF%D8%B1%D8%B3%DB%8C-%D8%AA%D8%A7%D8%A8%D8%B3%D8%AA%D8%A7%D9%86-(%D9%88%D8%B1%D9%88%D8%AF-%D8%A8%D9%87-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87),research-portal-discovery,https://sku.ac.ir/,verified,2026-08-11
qom-discovery-system-901843076617,qom,معاونت پژوهشی دانشگاه قم - سامانه علم سنجی اعضای هیات علمی,research,https://research.qom.ac.ir/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%B9%D9%84%D9%85-%D8%B3%D9%86%D8%AC%DB%8C-%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C-%D9%87%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C,research-portal-discovery,https://research.qom.ac.ir/,verified,2026-08-11
qom-discovery-system-10bd83f88981,qom,معاونت پژوهشی دانشگاه قم - حمایت از پایان نامه های تحصیلات تکمیلی,research,https://research.qom.ac.ir/%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D8%A7%D8%B2-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7%DB%8C-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%D8%A7%D8%AA-%D8%AA%DA%A9%D9%85%DB%8C%D9%84%DB%8C,research-portal-discovery,https://research.qom.ac.ir/,verified,2026-08-11
imam-khomeini-international-discovery-system-e6489d985d1e,imam-khomeini-international,سامانه بانک جامع نرم افزاری - مدیریت فناوری اطلاعات و ارتباطات,it,https://ict.ikiu.ac.ir/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A8%D8%A7%D9%86%DA%A9-%D8%AC%D8%A7%D9%85%D8%B9-%D9%86%D8%B1%D9%85-%D8%A7%D9%81%D8%B2%D8%A7%D8%B1%DB%8C,research-portal-discovery,https://ict.ikiu.ac.ir/,verified,2026-08-11
imam-khomeini-international-discovery-system-0d638c7259ca,imam-khomeini-international,شورای نشریات علمی - معاونت پژوهشی و فناوری,journals,https://research.ikiu.ac.ir/%D8%B4%D9%88%D8%B1%D8%A7%DB%8C-%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C,research-portal-discovery,https://research.ikiu.ac.ir/,verified,2026-08-11
